date,symbol,positive,neutral,negative,count
2019-01-31,Baxter (BAX),0.703886053791456,0.23689882671151835,0.059215119497025646,11.977397224411847
2019-01-31,Best Buy (BBY),0.2510237547720183,0.6297577297848039,0.11921851544317755,11.752964161948976
2019-01-31,Becton Dickinson (BDX),0.5903419013168175,0.3993203952078958,0.01033770347528676,7.918057904877534
2019-01-31,Franklin Templeton (BEN),0.022836219331126895,0.5240608898327452,0.45310289083612776,7.286563945898531
2019-01-31,Brown–Forman (BF-B),0.11348423993153452,0.8722231827605094,0.014292577307955958,6.7819584428069355
2019-01-31,Biogen (BIIB),0.6879942796719227,0.31200572032807716,0.0,15.788460254832613
2019-01-31,Bio-Rad (BIO),0.6158538090521699,0.38414619094783015,0.0,4.540587270922666
2019-01-31,BNY Mellon (BK),0.3417559089990869,0.4583425103929706,0.19990158060794266,8.429321077422054
2019-01-31,Booking Holdings (BKNG),0.5687494877432255,0.43125051225677435,0.0,15.560123262584973
2019-01-31,Baker Hughes (BKR),0.5911826817229583,0.40079248850703414,0.008024829770007635,16.8775553440087
2019-01-31,BlackRock (BLK),0.8798197960446331,0.120180203955367,0.0,9.247542119549639
2019-01-31,Ball (BLL),0.6859780533466794,0.3099986355028065,0.004023311150514185,8.570869858892294
2019-01-31,Bristol Myers Squibb (BMY),0.28094010291182864,0.6979527406678719,0.021107156420299256,11.333606596565701
2019-01-31,Broadridge (BR),0.01784538432390576,0.9821546156760943,0.0,2.169323520608397
2019-01-31,Berkshire Hathaway (BRK-B),0.7878144107879201,0.2121855892120797,0.0,3.172687510676346
2019-01-31,Brown & Brown (BRO),0.21833417692666857,0.3661190528922225,0.4155467701811088,7.0793119325570455
2019-01-31,Boston Scientific (BSX),0.8900737673157062,0.10992388940641648,2.3432778776202214e-06,13.912970151593948
2019-01-31,BorgWarner (BWA),0.5852267914732115,0.3968236413664335,0.017949567160354868,11.630827498254549
2019-01-31,Boston Properties (BXP),0.5765592314339677,0.4234407685660323,0.0,11.129729742159116
2019-01-31,Citigroup (C),0.5828356260888717,0.37312374031210116,0.044040633599026956,12.544776979031566
2019-01-31,Conagra Brands (CAG),0.6857532388871834,0.2096608498858016,0.10458591122701504,5.978452677055215
2019-01-31,Cardinal Health (CAH),0.16213185252996723,0.723412076366063,0.11445607110396983,8.330394598996094
2019-01-31,Caterpillar (CAT),0.5964222871369022,0.3940438555757264,0.009533857287371453,16.91393746056954
2019-01-31,Chubb (CB),0.48836133438896634,0.4271121356685762,0.0845265299424574,8.741396271051105
2019-01-31,Cboe (CBOE),0.4706008525584304,0.5087565045634566,0.020642642878113085,11.072505317167867
2019-01-31,CBRE (CBRE),0.6541806832959882,0.3458193167040117,0.0,6.622321360256257
2019-01-31,Crown Castle (CCI),0.5239116269416225,0.47608699983405955,1.373224317988024e-06,6.421323142945244
2019-01-31,Carnival (CCL),0.6281385135754916,0.36696224025804003,0.004899246166468405,10.627453534027302
2019-01-31,Ceridian (CDAY),0.3777176134808726,0.6222823865191272,0.0,10.01179761186877
2019-01-31,Cadence (CDNS),0.5763684291611364,0.31343636748953324,0.11019520334933039,4.680916428132223
2019-01-31,CDW (CDW),0.08450646389094918,0.8527532289932815,0.06274030711576938,2.6423998745758674
2019-01-31,Celanese (CE),0.6135758586189616,0.38642414138103853,0.0,8.457421700545847
2019-01-31,Cerner (CERN),0.4335800970373998,0.5077782309620889,0.05864167200051139,13.897979869294668
2019-01-31,CF Industries (CF),0.3700403767158785,0.5414707454726794,0.08848887781144205,12.782485580986782
2019-01-31,Citizens (CFG),0.7061373541103387,0.22406430795658305,0.06979833793307837,9.314730737712393
2019-01-31,Church & Dwight (CHD),0.28862986738964597,0.45174370738124237,0.2596264252291116,12.430636771714742
2019-01-31,C.H. Robinson (CHRW),0.4258834380395384,0.40193965930894743,0.1721769026515141,13.552530554514243
2019-01-31,Charter Communications (CHTR),0.6287596597110815,0.28006490472908563,0.09117543555983286,10.325335847294943
2019-01-31,Cigna (CI),0.5754301752916444,0.4245698247083556,0.0,1.8103242069994658
2019-01-31,Cincinnati Financial (CINF),2.8367493837008217e-05,0.0011517840182954985,0.9988198484878675,1.0001202530419453
2019-01-31,Colgate-Palmolive (CL),0.2703038932403373,0.6237466184897955,0.10594948826986693,10.499332802582183
2019-01-31,Clorox (CLX),0.16099093265130682,0.579255969108325,0.2597530982403681,9.741052047466782
2019-01-31,Comerica (CMA),0.5905900071203914,0.30029028944530983,0.1091197034342986,13.473188256664228
2019-01-31,Comcast (CMCSA),0.6724636650533447,0.32753633494665546,0.0,13.227603849791405
2019-01-31,CME Group (CME),0.6015515485976001,0.3919875289563706,0.006460922446029516,9.54450050573119
2019-01-31,Chipotle Mexican Grill (CMG),0.2787126432792266,0.5317341579551679,0.18955319876560528,26.56364206816746
2019-01-31,Cummins (CMI),0.29581979881288084,0.6229861663155811,0.08119403487153778,18.643758768864675
2019-01-31,CMS Energy (CMS),0.471612492796026,0.5283875072039738,0.0,8.650054431818216
2019-01-31,Centene (CNC),0.8155119609365807,0.1582229917572507,0.026265047306168375,10.872588887199617
2019-01-31,CenterPoint Energy (CNP),0.2739810488677771,0.7210586548837077,0.004960296248515269,6.349766319374726
2019-01-31,Capital One (COF),0.6360895019206005,0.35331365562040873,0.010596842458990641,14.406978130568932
2019-01-31,CooperCompanies (COO),0.6493662172593563,0.3198091663482536,0.030824616392389936,4.381111918845648
2019-01-31,ConocoPhillips (COP),0.6091758889703193,0.3828230934072881,0.008001017622392605,14.483618815255118
2019-01-31,Costco (COST),0.7445554957905626,0.25544450420943743,0.0,11.865426808064461
2019-01-31,Campbell's (CPB),0.12105721848873409,0.23641185950795,0.6425309220033157,9.34111950597183
2019-01-31,Copart (CPRT),0.6632234775166312,0.22612208070879028,0.1106544417745785,4.384348131988286
2019-01-31,Camden (CPT),0.43267766499209603,0.5601307065555237,0.007191628452380163,8.26345866349041
2019-01-31,Charles River (CRL),0.6082072065407448,0.3816085144398008,0.010184279019454477,11.810373723440968
2019-01-31,Salesforce (CRM),0.8890350969425491,0.11052324327827298,0.0004416597791780707,24.882296966016398
2019-01-31,Cisco (CSCO),0.6835095380199387,0.31538567501217546,0.0011047869678859207,13.996645813273153
2019-01-31,CSX (CSX),0.6918487166564902,0.22543311949237205,0.08271816385113774,14.076250242842885
2019-01-31,Cintas (CTAS),0.5564344029989686,0.30241811243200456,0.1411474845690267,7.337859296196776
2019-01-31,Catalent (CTLT),0.7503407906642451,0.24965920933575483,0.0,8.594377454195978
2019-01-31,Coterra (CTRA),1.0,0.0,0.0,1.0
2019-01-31,Cognizant (CTSH),0.6506374858936999,0.3047103414643735,0.04465217264192646,15.14828633334726
2019-01-31,Citrix (CTXS),0.2926558042562786,0.6018485436959619,0.10549565204775964,10.012861100799409
2019-01-31,CVS Health (CVS),0.6078814023575113,0.3921185976424887,0.0,10.92183227218088
2019-01-31,Chevron (CVX),0.6433134154025836,0.3362352421503546,0.020451342447061534,13.766052248550556
2019-01-31,Caesars Entertainment (CZR),0.7898075501985465,0.16842888106229859,0.041763568739154884,9.785075085129481
2019-01-31,Dominion Energy (D),0.3222896713625795,0.6520378602305248,0.025672468406895837,6.294655832193702
2019-01-31,Delta Air Lines (DAL),0.9366684012576192,0.06333023747012535,1.36127225537497e-06,9.422035377565134
2019-01-31,DuPont (DD),0.7912326063934487,0.19401709751647409,0.014750296090077176,12.376363124969245
2019-01-31,Deere & Co. (DE),0.8312010543536139,0.15012388343084,0.018675062215546174,13.061360124742787
2019-01-31,Discover (DFS),0.5652037464936057,0.4308543055853161,0.003941947921078111,14.976947582899612
2019-01-31,Dollar General (DG),0.6760946234983746,0.29351195217891024,0.030393424322715183,13.976224295425165
2019-01-31,Quest Diagnostics (DGX),0.5667784052089997,0.41033242755049953,0.02288916724050085,10.950219703983093
2019-01-31,D.R. Horton (DHI),0.7339898993829003,0.2638910638344802,0.002119036782619543,11.612729082246737
2019-01-31,Danaher (DHR),0.9222363600104863,0.07771886321597794,4.477677353585343e-05,8.757230512213045
2019-01-31,Disney (DIS),0.5705519906424312,0.3477656700708191,0.08168233928674946,12.701534983054682
2019-01-31,Discovery (Series A) (DISCA),0.46655556054199315,0.49317232701658176,0.040272112441425055,16.005577117350054
2019-01-31,Discovery (Series C) (DISCK),0.46655556054199315,0.49317232701658176,0.040272112441425055,16.005577117350054
2019-01-31,Dish (DISH),0.35795401439462066,0.41499741823140845,0.22704856737397075,8.299304958799576
2019-01-31,Digital Realty (DLR),0.5712629467826852,0.4282433849785439,0.0004936682387709036,13.275843446432459
2019-01-31,Dollar Tree (DLTR),0.7020813101761797,0.2934594690300365,0.004459220793783951,21.803889712054954
2019-01-31,Dover (DOV),0.440072430586037,0.5587109651370149,0.001216604276947949,8.518826067253872
2019-01-31,Dow (DOW),0.8857128529332585,0.08720901351879663,0.027078133547944704,3.49301438403528
2019-01-31,Domino's (DPZ),0.5773138291473359,0.4226184701319469,6.770072071721344e-05,14.456306636026317
2019-01-31,Duke Realty (DRE),0.5717850824187628,0.4203160812293335,0.007898836351903724,7.304235536608398
2019-01-31,Darden (DRI),0.5803797689313781,0.36184158514701187,0.057778645921610076,19.857358206167607
2019-01-31,DTE (DTE),0.2830466636529241,0.5350774703303378,0.18187586601673805,6.980001300548058
2019-01-31,Duke Energy (DUK),0.28623853689153084,0.5526436553536122,0.1611178077548569,8.371392598962444
2019-01-31,DaVita (DVA),0.57506512787922,0.3070346979643567,0.1179001741564232,5.3801260305964185
2019-01-31,Devon (DVN),0.5833643101221871,0.41602724713410644,0.0006084427437064088,15.026424690799029
2019-01-31,DXC Technology (DXC),0.7120012557677626,0.2879987442322372,0.0,11.775933818932192
2019-01-31,DexCom (DXCM),0.5904453961028067,0.3597540190536865,0.04980058484350696,13.38555844797046
2019-01-31,Electronic Arts (EA),0.8173994428823342,0.18259801781396964,2.5393036959736076e-06,14.167543529516546
2019-01-31,eBay (EBAY),0.5232184223504307,0.4640477148734376,0.012733862776131604,17.01863247846716
2019-01-31,Ecolab (ECL),0.29340700457145547,0.6911353128984363,0.015457682530108144,11.74646741473433
2019-01-31,Con Edison (ED),0.0648053536113115,0.4829692570401392,0.4522253893485492,7.76636113856386
2019-01-31,Equifax (EFX),0.43524838039546915,0.4588919977066226,0.1058596218979084,8.417960221251203
2019-01-31,Edison International (EIX),0.39539353539563427,0.5043640932602889,0.10024237134407678,10.30267390901483
2019-01-31,Estée Lauder Companies (EL),0.6770069503314076,0.306817831046245,0.016175218622347422,15.222503783239818
2019-01-31,Eastman (EMN),0.5256684221435437,0.4707956601392664,0.003535917717189783,8.62867994662619
2019-01-31,Emerson (EMR),0.5856469841312844,0.320664881934799,0.09368813393391655,13.10581463574403
2019-01-31,Enphase (ENPH),0.9598391962903559,0.010912097933647193,0.029248705775996895,3.5926296414463437
2019-01-31,EOG Resources (EOG),0.735499653083084,0.26403498736142034,0.0004653595554956969,14.439186114728319
2019-01-31,EPAM (EPAM),0.7951669594443277,0.20462931682313387,0.0002037237325383685,7.740697310594469
2019-01-31,Equinix (EQIX),0.8876723965971379,0.11232697904950971,6.243533524214447e-07,11.49183184805445
2019-01-31,Equity Residential (EQR),0.3497152433419169,0.6421403581237437,0.008144398534339244,11.207704330761759
2019-01-31,Eversource (ES),0.43606783956710377,0.4350841234998939,0.12884803693300226,7.235297019083657
2019-01-31,Essex (ESS),0.6809649755089825,0.29204643650211115,0.02698858798890639,12.835413689953706
2019-01-31,Eaton (ETN),0.6808190751754112,0.25197669568915665,0.06720422913543202,12.97361586020087
2019-01-31,Entergy (ETR),0.610778754639659,0.3621993984899699,0.027021846870371007,8.430333141824198
2019-01-31,Etsy (ETSY),0.5625352214725087,0.37975793924191104,0.05770683928558034,8.27177783254763
2019-01-31,Evergy (EVRG),0.34925922814521315,0.581179242890167,0.06956152896461973,1.976764572148905
2019-01-31,Edwards Lifesciences (EW),0.5765636939499542,0.322201831573137,0.1012344744769087,10.955381051724771
2019-01-31,Exelon (EXC),0.5316493518183141,0.4391441081769595,0.029206540004726646,11.314990909109143
2019-01-31,Expeditors (EXPD),0.09105581844186131,0.5693930404361831,0.33955114112195556,6.678318168273651
2019-01-31,Expedia Group (EXPE),0.5909672396195841,0.4083218537416588,0.0007109066387570843,19.316910959883174
2019-01-31,Extra Space Storage (EXR),0.17957324765618474,0.8055879023527496,0.014838849991065575,5.406877831486555
2019-01-31,Ford (F),0.3910423195445806,0.5897271399687334,0.019230540486686026,10.725973324590068
2019-01-31,Diamondback (FANG),0.8740239731832103,0.12597602681679004,0.0,14.368979587310381
2019-01-31,Fastenal (FAST),0.19711647220590592,0.6578359389443326,0.14504758884976138,6.584140569916356
2019-01-31,Meta (FB),0.8109107084548468,0.17368825052004058,0.015401041025112645,24.030856962254756
2019-01-31,Fortune Brands (FBHS),0.4677673918038486,0.48055112976996955,0.051681478426181884,9.219852426951089
2019-01-31,Freeport-McMoRan (FCX),0.23529578703614168,0.6077742705577914,0.15692994240606664,12.743553201796677
2019-01-31,FactSet (FDS),0.0710377979618151,0.7655419173456085,0.16342028469257647,9.602299935234704
2019-01-31,FedEx (FDX),0.8567905649968505,0.1432062771446667,3.157858482985267e-06,11.747174342506403
2019-01-31,FirstEnergy (FE),0.6477620172082068,0.3506886378241943,0.0015493449675986382,8.594016569227533
2019-01-31,F5 (FFIV),0.3417521179646461,0.4593953409706163,0.1988525410647375,13.065166432129603
2019-01-31,FIS (FIS),0.7900688036277337,0.2099294608207692,1.7355514971404775e-06,8.499438868018993
2019-01-31,Fiserv (FISV),0.4281923710803105,0.5048631580237698,0.06694447089591944,9.455189797991283
2019-01-31,Fifth Third Bank (FITB),0.17241367722766943,0.6714979214989165,0.15608840127341386,9.409082327927477
2019-01-31,Fleetcor (FLT),0.7649103076020531,0.2350896923979466,0.0,5.806732301862771
2019-01-31,FMC (FMC),0.9352932187036974,0.06374041528287597,0.0009663660134264817,10.357334589481507
2019-01-31,First Republic (FRC),0.4248124053461226,0.5750410097307337,0.00014658492314366725,8.336876849692867
2019-01-31,Federal Realty (FRT),0.6951408567956109,0.28661322367312064,0.018245919531268716,9.700982447636198
2019-01-31,Fortinet (FTNT),0.3027307674532612,0.633921244578025,0.06334798796871349,15.321413986920163
2019-01-31,Fortive (FTV),0.5579260271868229,0.44207397281317695,0.0,8.969062032902515
2019-01-31,General Dynamics (GD),0.5003198883364237,0.3310593049847724,0.1686208066788038,10.214079277335054
2019-01-31,GE (GE),0.3970651774321499,0.4192681393221623,0.18366668324568755,13.484781122331485
2019-01-31,Gilead (GILD),0.548555197601156,0.4513202921761857,0.00012451022265823293,16.48668190700874
2019-01-31,General Mills (GIS),0.270023364268489,0.6937664266600626,0.03621020907144831,11.3107202190975
2019-01-31,Globe Life (GL),0.03289941916030937,0.3179686225569463,0.6491319582827443,4.513621839377539
2019-01-31,Corning (GLW),0.44500234516491294,0.46891251459223415,0.08608514024285288,4.795353123556863
2019-01-31,GM (GM),0.6567418141894631,0.297697767141363,0.04556041866917382,11.90902863641132
2019-01-31,Generac (GNRC),0.31915167685791246,0.5490377890876686,0.13181053405441875,5.839460155064141
2019-01-31,Alphabet (Class C) (GOOG),0.8842554330734649,0.11248689785460658,0.0032576690719284982,20.000163020953934
2019-01-31,Alphabet (Class A) (GOOGL),0.8842554330734649,0.11248689785460658,0.0032576690719284982,20.000163020953934
2019-01-31,Genuine Parts (GPC),0.07771404264929484,0.6476847329076431,0.274601224443062,4.729576802394577
2019-01-31,Global Payments (GPN),0.7762719078906127,0.1602274792668463,0.06350061284254101,15.147732172318944
2019-01-31,Garmin (GRMN),0.12288228582814097,0.8203952491888046,0.05672246498305433,3.062080443081735
2019-01-31,Goldman Sachs (GS),0.4491711896134378,0.5388339270299743,0.011994883356587778,11.014298968354272
2019-01-31,Grainger (GWW),0.11734893243823215,0.6720889556174705,0.21056211194429744,9.826810933801626
2019-01-31,Halliburton (HAL),0.7985061171581428,0.19857600596694341,0.002917876874913877,13.454743622331296
2019-01-31,Hasbro (HAS),0.5139100448440896,0.42469977152971866,0.06139018362619176,10.887143121254915
2019-01-31,Huntington National Bank (HBAN),0.5454631340932061,0.45415492617608216,0.0003819397307117903,10.492603926759145
2019-01-31,HCA Healthcare (HCA),0.693844352840423,0.17270752545521548,0.13344812170436127,13.447710038570287
2019-01-31,Home Depot (HD),0.7654834391693704,0.23432405208446655,0.00019250874616305797,12.070104020571332
2019-01-31,Hess (HES),0.19984359777253505,0.6934739803407527,0.10668242188671226,9.322192970140742
2019-01-31,Hartford (The) (HIG),0.5447990337025578,0.4552009662974424,0.0,7.786932879252592
2019-01-31,Huntington Ingalls Industries (HII),0.7074066463250042,0.14579698001225938,0.14679637366273648,8.63607913000842
2019-01-31,Hilton (HLT),0.5121525893392109,0.48706921049965624,0.0007782001611327842,13.852575435575087
2019-01-31,Hologic (HOLX),0.3678646194996748,0.6166336721979654,0.015501708302359958,8.875202172438115
2019-01-31,Honeywell (HON),0.8664084288010556,0.1335915711989444,0.0,7.84518312064789
2019-01-31,Hewlett Packard Enterprise (HPE),0.23447096825060204,0.6879165853826356,0.07761244636676232,11.996595001248007
2019-01-31,HP (HPQ),0.5412378368531461,0.45873993925887707,2.222388797674922e-05,12.742219167004729
2019-01-31,Hormel (HRL),0.17731103976778456,0.6199787458382381,0.20271021439397724,8.45580833865867
2019-01-31,Henry Schein (HSIC),0.3893932953858256,0.4633048583663178,0.1473018462478565,11.540472024878255
2019-01-31,Host Hotels & Resorts (HST),0.5945343291847248,0.3054175293962808,0.10004814141899444,10.125734108707654
2019-01-31,Hershey's (HSY),0.15175350703866292,0.6446744034493401,0.20357208951199673,10.555794275384022
2019-01-31,Humana (HUM),0.739505699018815,0.26037330712562384,0.00012099385556125133,11.15853406713217
2019-01-31,Howmet Aerospace (HWM),0.4889708516798165,0.5110291483201835,0.0,8.472243726227843
2019-01-31,IBM (IBM),0.5597235184494579,0.3616804191481027,0.07859606240243949,10.957597541421244
2019-01-31,Intercontinental Exchange (ICE),0.8007432808543683,0.19925671914563162,0.0,10.874618615659708
2019-01-31,Idexx Laboratories (IDXX),0.8852707568593152,0.011943978387229789,0.1027852647534549,4.139779047964345
2019-01-31,IDEX (IEX),0.2404414602888236,0.7595585397111766,0.0,5.103243128120627
2019-01-31,International Flavors & Fragrances (IFF),0.4164084666621388,0.5103256165362384,0.07326591680162271,7.62976277370531
2019-01-31,Illumina (ILMN),0.7279851781009573,0.23845016421097914,0.03356465768806366,15.953160944831133
2019-01-31,Incyte (INCY),0.503960243788976,0.4960337902238298,5.965987194047649e-06,13.142565508918576
2019-01-31,Intel (INTC),0.460303997927117,0.38482462838152054,0.1548713736913622,24.58472200033668
2019-01-31,Intuit (INTU),0.5762558723987612,0.2571459135191875,0.1665982140820513,14.867748407611257
2019-01-31,International Paper (IP),0.5729731292453999,0.3168595150515058,0.11016735570309412,10.207387115055262
2019-01-31,Interpublic Group (IPG),0.4038226959213993,0.5842447580421353,0.011932546036465446,10.639101351607376
2019-01-31,IPG Photonics (IPGP),0.5180672123504216,0.4819327876495784,0.0,4.248045503088596
2019-01-31,IQVIA (IQV),0.7434758794113604,0.25495952467902616,0.0015645959096134419,15.292971054463726
2019-01-31,Ingersoll Rand (IR),0.7266277447165059,0.27337118994452053,1.0653389736165119e-06,13.532229889267928
2019-01-31,Iron Mountain (IRM),0.4672766833642395,0.3427611607859358,0.18996215584982465,5.238936492599979
2019-01-31,Intuitive Surgical (ISRG),0.7728753793941617,0.22691175580912337,0.0002128647967148031,9.907499443894759
2019-01-31,Gartner (IT),0.6246387761365846,0.3001979578282275,0.07516326603518801,4.745946298632017
2019-01-31,Illinois Tool Works (ITW),0.2758115447620582,0.6575670780708763,0.06662137716706547,11.620291996701535
2019-01-31,Invesco (IVZ),0.4625534612635653,0.5374465387364348,0.0,10.1969460481516
2019-01-31,Jacobs (J),0.6820512474293107,0.3161320871813907,0.001816665389298736,11.242758686690165
2019-01-31,J.B. Hunt (JBHT),0.4122854750939313,0.5282149418329483,0.05949958307312029,12.923245328519577
2019-01-31,Johnson Controls (JCI),0.31647605394317446,0.5232835092169312,0.1602404368398944,13.268396884505693
2019-01-31,Jack Henry & Associates (JKHY),0.16301810505258177,0.8362819081254791,0.0006999868219391341,4.052067645984062
2019-01-31,Johnson & Johnson (JNJ),0.35331571554950353,0.5694058097114627,0.0772784747390337,10.742390202879234
2019-01-31,Juniper Networks (JNPR),0.29956655675471944,0.43342366733152765,0.26700977591375286,16.803171877773885
2019-01-31,JPMorgan Chase (JPM),0.5235980614678576,0.4725637843400957,0.0038381541920466953,11.811948643381994
2019-01-31,Kellogg's (K),0.31455365499554155,0.6086644869222695,0.07678185808218874,14.133542472171424
2019-01-31,KeyCorp (KEY),0.8243794921737194,0.1466129373865526,0.02900757043972804,10.139485625175091
2019-01-31,Keysight (KEYS),0.979313203775991,0.01319908663947685,0.007487709584532271,5.822362640454788
2019-01-31,Kraft Heinz (KHC),0.6080120618833635,0.18590238204152093,0.20608555607511544,13.208021690549646
2019-01-31,Kimco Realty (KIM),0.21488318692145006,0.6487762843852305,0.13634052869331933,9.33887362216089
2019-01-31,KLA (KLAC),0.7114851784001205,0.2676614933101608,0.020853328289718573,11.500836479497876
2019-01-31,Kimberly-Clark (KMB),0.05688878449288276,0.5766544029797984,0.36645681252731876,9.898102622757015
2019-01-31,Kinder Morgan (KMI),0.8406802982253054,0.13422485529749997,0.025094846477194666,13.20604179422273
2019-01-31,CarMax (KMX),0.5681365067117026,0.4107494813873399,0.021114011900957554,10.25253606776438
2019-01-31,Coca-Cola (KO),0.5262914142086442,0.4619689745023133,0.011739611289042527,10.797238121618134
2019-01-31,Kroger (KR),0.4615231032899066,0.4931931534527512,0.04528374325734188,13.10971247050561
2019-01-31,Loews Corporation (L),6.739982450959791e-05,0.9999326001754906,0.0,1.0005252235420654
2019-01-31,Leidos (LDOS),0.8161394196776272,0.1834608760783471,0.0003997042440259853,4.697180439180827
2019-01-31,Lennar (LEN),0.8777442504831772,0.12225574951682312,0.0,13.907891203694438
2019-01-31,LabCorp (LH),0.6445728652412888,0.3435921370264313,0.011834997732279874,10.248619115549245
2019-01-31,L3Harris (LHX),0.8060640988535593,0.19366418641890074,0.00027171472753979034,6.30184792169233
